INTC,ASML,AMAT,AMD,QCOM,TSM,TXN,AVGO,NVDA,date,Semiconductor_Index,Current_Price,Baltic_Price,GPR,Treasury_Rate,News_Sentiment,Next_Day_Close,Target_Change,MA_7,MA_30,RSI_14,MACD,MACD_Signal,BB_Middle,BB_Std,BB_Upper,BB_Lower,Price_Lag_1,Baltic_Price_Lag_1,GPR_Lag_1,Treasury_Rate_Lag_1,News_Sentiment_Lag_1,Price_Lag_3,Baltic_Price_Lag_3,GPR_Lag_3,Treasury_Rate_Lag_3,News_Sentiment_Lag_3,Price_Lag_7,Baltic_Price_Lag_7,GPR_Lag_7,Treasury_Rate_Lag_7,News_Sentiment_Lag_7,Baltic_GPR_Interaction,News_GPR_Interaction,Treasury_News_Interaction,Day_Of_Week,Month,Quarter
43.0951797819311,165.358616810005,35.523864652799,22.3625296778616,47.4382561461319,33.2980006424455,88.3493772041571,228.202293616864,37.8816832386535,2019-01-31,77.94553353009431,37.8816832386535,668.0,96.80016326904297,2.63,-0.11654125899076462,37.8957494452335,0.0003713194709796962,37.84996417689127,37.85974548695555,97.78808276127957,-0.006420737489271744,-0.018609147835101775,37.82097563868241,0.03396637725768957,37.888908393197795,37.75304288416703,37.8678037192634,721.0,96.80016326904297,2.7,-0.11483801156282425,37.8470370408051,852.0,96.80016326904297,2.75,-0.09816093742847443,37.8150349605672,1036.0,96.80016326904297,2.74,-0.09812579303979874,64662.5090637207,-11.281212897885837,-0.30650351114571095,3,1,1
43.2252603762551,166.04403101336,35.6691986538401,22.4609887253911,47.334868110989,33.338697225828,88.5926325230165,229.136904920139,37.8957494452335,2019-02-01,78.1887034437836,37.8957494452335,1282.0,96.80016326904297,2.7,-0.10121259093284607,37.9093665236784,0.00035932996824832204,37.86027422249383,37.85974548695555,99.00990099009901,-0.0017564730959733765,-0.015238612887276097,37.82177047965141,0.03556503899877893,37.89290055764897,37.750640401653854,37.8816832386535,668.0,96.80016326904297,2.63,-0.11654125899076462,37.855636071218,797.0,96.80016326904297,2.72,-0.11138594895601273,37.8235791260156,982.0,96.80016326904297,2.76,-0.11190143972635269,124097.80931091309,-9.797395327182358,-0.2732739955186844,4,2,1
43.3566167841551,166.681317258309,35.7970677693095,22.5474928973556,47.2441410246963,33.3762927598569,88.8245868201148,229.987276483806,37.9093665236784,2019-02-04,78.41379536903129,37.9093665236784,674.0,96.80016326904297,2.73,-0.05378151312470436,37.9214979248283,0.000320010653365142,37.87118552248556,37.85974548695555,99.00990099009901,0.003004144559291433,-0.011590061397962592,37.82495723054675,0.04034925077044629,37.905655732087645,37.74425872900586,37.8957494452335,1282.0,96.80016326904297,2.7,-0.10121259093284607,37.8678037192634,721.0,96.80016326904297,2.7,-0.11483801156282425,37.8329874237363,939.0,96.80016326904297,2.72,-0.11754387617111206,65243.31004333496,-5.206059251327559,-0.14682353083044292,0,2,1
43.4878796751074,167.269587636165,35.9087591717428,22.6232276002116,47.169055286379,33.4103101026137,89.0467358448302,230.740704354716,37.9214979248283,2019-02-05,78.61975084406599,37.9214979248283,1032.0,96.80016326904297,2.71,-0.04372886195778847,37.9319706089778,0.00027616747023701324,37.882681994811456,37.85974548695555,99.00990099009901,0.007667485041224609,-0.007738552110125151,37.83003480378417,0.045717980770587106,37.921470765325346,37.738598842243,37.9093665236784,674.0,96.80016326904297,2.73,-0.05378151312470436,37.8816832386535,668.0,96.80016326904297,2.63,-0.11654125899076462,37.841022618547,905.0,96.80016326904297,2.76,-0.11188097298145294,99897.76849365234,-4.232960977083366,-0.11850521590560674,1,2,1
43.6179210619981,167.809729695976,36.0050785626853,22.6894805372282,47.1118282954889,33.4410767321041,89.2618896322397,231.395702462754,37.9319706089778,2019-02-06,78.80718639882802,37.9319706089778,1032.0,96.80016326904297,2.7,-0.039348650723695755,37.9404889149169,0.00022456797794424103,37.89481536169327,37.85974548695555,99.00990099009901,0.012069148427414689,-0.003777012002617183,37.836603961374905,0.05045750013493427,37.93751896164478,37.73568896110503,37.9214979248283,1032.0,96.80016326904297,2.71,-0.04372886195778847,37.8957494452335,1282.0,96.80016326904297,2.7,-0.10121259093284607,37.8470370408051,852.0,96.80016326904297,2.75,-0.09816093742847443,99897.76849365234,-3.808955814470295,-0.10624135695397854,2,2,1
43.7463976236062,168.298663718336,36.0861629346809,22.7483126051832,47.0759675922555,33.4686079271057,89.4685974423505,231.947346810696,37.9404889149169,2019-02-07,78.97561617434788,37.9404889149169,1446.0,96.80016326904297,2.65,-0.03728112205862999,37.9484365867956,0.00020947731845328795,37.9069371965074,37.85974548695555,99.00990099009901,0.01605972792538779,0.00019033598298381178,37.844217580510296,0.0541268604502578,37.95247130141081,37.73596385960978,37.9319706089778,1032.0,96.80016326904297,2.7,-0.039348650723695755,37.9093665236784,674.0,96.80016326904297,2.73,-0.05378151312470436,37.855636071218,797.0,96.80016326904297,2.72,-0.11138594895601273,139973.03608703613,-3.6088187021285023,-0.09879497345536947,3,2,1
43.8742076128166,168.74444001881,36.1537631689155,22.801336990425,47.0657976338058,33.4940915269188,89.6713620472702,232.405283008858,37.9484365867956,2019-02-08,79.12874651051283,37.9484365867956,1788.0,96.80016326904297,2.63,-0.033796701580286026,37.9563764509906,0.00020922770235435115,37.91845617758343,37.85974548695555,99.00990099009901,0.019637235796736263,0.004079715945734303,37.85257572373685,0.056739072325214655,37.96605386838728,37.73909757908642,37.9404889149169,1446.0,96.80016326904297,2.65,-0.03728112205862999,37.9214979248283,1032.0,96.80016326904297,2.71,-0.04372886195778847,37.8678037192634,721.0,96.80016326904297,2.7,-0.11483801156282425,173078.69192504883,-3.27152623092681,-0.08888532515615225,4,2,1
44.0018835568976,169.153448063528,36.2099321201067,22.8492154717761,47.0844925935316,33.5185129665227,89.8715159985477,232.770282262759,37.9563764509906,2019-02-11,79.26840660940667,37.9563764509906,1788.0,96.80016326904297,2.65,-0.013487403281033039,37.9660042313154,0.00025365383171486707,37.929126636488725,37.85974548695555,99.00990099009901,0.022849719896143483,0.00783371673581614,37.86144704894206,0.05846589288312115,37.9783788347083,37.74451526317582,37.9484365867956,1788.0,96.80016326904297,2.63,-0.033796701580286026,37.9319706089778,1032.0,96.80016326904297,2.7,-0.039348650723695755,37.8816832386535,668.0,96.80016326904297,2.63,-0.11654125899076462,173078.69192504883,-1.305582839679424,-0.035741618694737555,0,2,1
44.129590291214,169.533992322023,36.2566649837605,22.8937781515345,47.1350225945228,33.5423822342416,90.0717076718891,233.049420048745,37.9660042313154,2019-02-12,79.39761805880511,37.9660042313154,1568.0,96.80016326904297,2.68,-0.021450795233249664,37.9776047704643,0.0003055506994684653,37.93916303450043,37.85974548695555,99.00990099009901,0.02587425578460767,0.011441824545574446,37.87074157978845,0.05961996429938819,37.989981508387224,37.75150165118968,37.9563764509906,1788.0,96.80016326904297,2.65,-0.013487403281033039,37.9404889149169,1446.0,96.80016326904297,2.65,-0.03728112205862999,37.8957494452335,1282.0,96.80016326904297,2.7,-0.10121259093284607,151782.65600585938,-2.076440480829376,-0.0574881312251091,1,2,1
44.2551800866079,169.882973890271,36.295450754709,22.9353336714329,47.2187300747735,33.5654643781589,90.2696341681848,233.247414519756,37.9776047704643,2019-02-13,79.51642070159535,37.9776047704643,608.0,96.80016326904297,2.71,-0.014126293361186981,37.9912826446912,0.00036015631605965874,37.94891135546984,37.85974548695555,99.00990099009901,0.028874442230076625,0.014928348082474882,37.88042082072917,0.0605073328956693,38.001435486520506,37.759406154937835,37.9660042313154,1568.0,96.80016326904297,2.68,-0.021450795233249664,37.9484365867956,1788.0,96.80016326904297,2.63,-0.033796701580286026,37.9093665236784,674.0,96.80016326904297,2.73,-0.05378151312470436,58854.499267578125,-1.3674275037492976,-0.03828225500881672,2,2,1
44.3777954547215,170.202410943454,36.3272178188309,22.9743679439989,47.3365175610759,33.5887692769537,90.4641207155533,233.372261939318,37.9912826446912,2019-02-14,79.62608269984416,37.9912826446912,628.0,96.80016326904297,2.66,-0.025037966668605804,38.006974646619,0.00041304217271508574,37.958880601164545,37.86194302918467,99.00990099009901,0.03198707465724482,0.01834009339742887,37.89046911059505,0.06143625912145405,38.013341628837956,37.76759659235214,37.9776047704643,608.0,96.80016326904297,2.71,-0.014126293361186981,37.9563764509906,1788.0,96.80016326904297,2.65,-0.013487403281033039,37.9214979248283,1032.0,96.80016326904297,2.71,-0.04372886195778847,60790.502532958984,-2.4236792614458977,-0.06660099133849144,3,2,1
44.4963021508349,170.490670328243,36.3526054412833,23.0087434383271,47.488061194056,33.6123983655106,90.6526316920967,233.43435818331,38.006974646619,2019-02-15,79.72697171558674,38.006974646619,639.0,96.80016326904297,2.66,-0.022534508258104324,38.024827332516,0.00046972130939092064,37.96959546368471,37.86618042987686,99.00990099009901,0.03531300534903181,0.021734675787749458,37.900892251217485,0.06268485370234175,38.02626195862217,37.7755225438128,37.9912826446912,628.0,96.80016326904297,2.66,-0.025037966668605804,37.9660042313154,1568.0,96.80016326904297,2.68,-0.021450795233249664,37.9319706089778,1032.0,96.80016326904297,2.7,-0.039348650723695755,61855.30432891846,-2.1813440785720957,-0.05994179196655751,4,2,1
44.6095513174964,170.752363307874,36.3748542220911,23.03829933592,47.6724015658708,33.6369078714507,90.8352897751768,233.446544127816,38.024827332516,2019-02-19,79.82122653957909,38.024827332516,635.0,96.80016326904297,2.65,0.005091846454888582,38.0462468799457,0.0005633042654577691,37.98164380905602,37.87215362410167,99.00990099009901,0.03894050997570275,0.02517584262534012,37.91176821399166,0.06443871106200272,38.04064563611566,37.78289079186765,38.006974646619,639.0,96.80016326904297,2.66,-0.022534508258104324,37.9776047704643,608.0,96.80016326904297,2.71,-0.014126293361186981,37.9404889149169,1446.0,96.80016326904297,2.65,-0.03728112205862999,61468.103675842285,0.4928915681741124,0.013493393105454743,1,2,1
44.7177637121179,170.993973755233,36.3949910114171,23.0639281332423,47.8889314795793,33.6625337115153,91.0119056926756,233.425020919718,38.0462468799457,2019-02-20,79.91169947727158,38.0462468799457,622.0,96.80016326904297,2.65,0.011928695254027843,38.0715757909617,0.0006657400688149068,37.99561670807746,37.87969697143053,99.00990099009901,0.04304748735594188,0.028750171571460474,37.92332880996058,0.06686547527011849,38.05705976050082,37.78959785942034,38.024827332516,635.0,96.80016326904297,2.65,0.005091846454888582,37.9912826446912,628.0,96.80016326904297,2.66,-0.025037966668605804,37.9484365867956,1788.0,96.80016326904297,2.63,-0.033796701580286026,60209.70155334473,1.1546996481765532,0.03161104242317379,2,2,1
44.8204458799197,171.213663162953,36.4132245354778,23.0860967355614,48.1339105455069,33.6886719144862,91.1792201309069,233.380022564303,38.0715757909617,2019-02-21,79.99853680667519,38.0715757909617,630.0,96.80016326904297,2.69,0.027866093441843987,38.1031855299849,0.0008302713603648686,38.01207375664476,37.88872991589049,99.00990099009901,0.04779517493027896,0.032559172243224174,37.93572864320789,0.07030044340523617,38.07632953001836,37.79512775639741,38.0462468799457,622.0,96.80016326904297,2.65,0.011928695254027843,38.006974646619,639.0,96.80016326904297,2.66,-0.022534508258104324,37.9563764509906,1788.0,96.80016326904297,2.65,-0.013487403281033039,60984.10285949707,2.6974423948409054,0.07495979135856032,3,2,1
44.9176026155859,171.418247333789,36.4305096056193,23.10641195593,48.4047743009648,33.7160541154104,91.3382808943754,233.333415095241,38.1031855299849,2019-02-22,80.08538682743341,38.1031855299849,634.0,96.80016326904297,2.65,0.0310440044850111,38.1420858119845,0.0010209194181150577,38.03167108502612,37.899228882483015,99.00990099009901,0.05349177343702394,0.03674569248198413,37.94923854852031,0.07530170698981169,38.09984196249994,37.79863513454069,38.0715757909617,630.0,96.80016326904297,2.69,0.027866093441843987,38.024827332516,635.0,96.80016326904297,2.65,0.005091846454888582,37.9660042313154,1568.0,96.80016326904297,2.68,-0.021450795233249664,61371.30351257324,3.0050647026739767,0.08226661188527941,4,2,1
45.0077886167527,171.608684414772,36.4467073208859,23.1260749307446,48.6957070437517,33.7442243577542,91.4880437131903,233.30627372816,38.1420858119845,2019-02-25,80.1739544375551,38.1420858119845,637.0,96.80016326904297,2.67,0.04612531140446663,38.1890040398535,0.0012300907742768981,38.05516837667186,37.91125595214034,99.00990099009901,0.06044848395438862,0.04148625077646503,37.96429170819219,0.0822972857643832,38.12888627972096,37.799697136663426,38.1031855299849,634.0,96.80016326904297,2.65,0.0310440044850111,38.0462468799457,622.0,96.80016326904297,2.65,0.011928695254027843,37.9776047704643,608.0,96.80016326904297,2.71,-0.014126293361186981,61661.70400238037,4.464937674787819,0.1231545814499259,0,2,1
